     Protons     Neutrons     Experimental BE              Experimental Error            Theory BE                   Theory Error
          65          92  -1286.7891680000000        1.2560000000000000E-003  -1288.5788620041153        1.8906691894106636E-007
          65          93  -1293.5676759999999        1.4220000000000001E-003  -1295.7391280596735        1.9220324117020729E-007
          65          94  -1301.7007020000001        1.2719999999999999E-003  -1303.1864863726389        1.9132907102844554E-007
          65          95  -1308.0759020000000        1.2800000000000001E-003  -1309.9530196824007        2.0065635178165952E-007
          65          96  -1315.7726210000001        1.2880000000000001E-003  -1317.0085035071911        2.0644074907934296E-007
          65          97  -1322.0583420000000        3.6450000000000003E-002  -1323.3939682397133        2.2181441989129896E-007
          65          98  -1329.0496810000000        4.0749999999999996E-003  -1330.0700579636934        2.3386186930882597E-007
          65          99  -1334.6029619999999       0.10004000000000000       -1336.0865625392839        2.5427552722979141E-007
          65         100  -1341.1315020000000       0.16500000000000001       -1342.3951950899668        2.7149831923409048E-007
          65         101  -1346.5523820000001        7.0052000000000003E-002  -1348.0543227991541        2.9579251199251835E-007
          65         102  -1352.7155020000000       0.16700000000000001       -1354.0069213808003        3.1706211556169635E-007
          65         103  -1357.4575020000000       0.33600000000000002       -1359.3197589832102        3.4430454214647968E-007
          65         104  -1363.1735020000001       0.33800000000000002       -1364.9272608645044        3.6872418937195052E-007
          65         105  -1367.6715019999999       0.34000000000000002       -1369.9044253226982        3.9825791842143932E-007
          65         106  -1372.9825020000001       0.51300000000000001       -1375.1773078237579        4.2517875026820840E-007
          65         107  -1376.8855020000001       0.51600000000000001       -1379.8289713131753        4.5655638304515958E-007
          66          72  -1096.7692930000001       0.55200000000000005       -1092.4992310933089        3.4579145980974415E-007
          66          73  -1107.6382930000000       0.55600000000000005       -1104.7817877438881        3.4326055459673970E-007
          66          74  -1120.7892930000000       0.41999999999999998       -1117.3140294007426        3.3968332425986507E-007
          66          75  -1131.4762929999999       0.28199999999999997       -1129.0324609076013        3.3599986701858219E-007
          66          76  -1144.3312930000000       0.70999999999999996       -1141.0053018635303        3.3137515095934547E-007
          66          77  -1154.4017289999999        1.3013000000000000E-002  -1152.1801449493782        3.2621272959280883E-007
          66          78  -1166.8741090000001        7.1999999999999998E-003  -1163.6137445680718        3.2028626016994546E-007
          66          79  -1176.6180529999999        6.5250000000000004E-003  -1174.2645202548636        3.1353184399431804E-007
          66          80  -1189.0016450000001        6.7159999999999997E-003  -1185.1780490111680        3.0624400388135264E-007
          66          81  -1198.7140420000001        8.8199999999999997E-003  -1195.3233255287278        2.9795221310619662E-007
          66          82  -1210.4488570000001        8.7320000000000002E-003  -1205.7350258046411        2.8940571731412653E-007
          66          83  -1218.3565340000000        9.2379999999999997E-003  -1215.3924768440320        2.7978194344942619E-007
          66          84  -1228.0416430000000        4.3499999999999997E-003  -1225.3197192570178        2.7023835717195620E-007
          66          85  -1235.5556710000001        3.3219999999999999E-003  -1234.5061779676082        2.5965286018942280E-007
          66          86  -1244.9925249999999        4.5599999999999998E-003  -1243.9655136115639        2.4956154197762965E-007
          66          87  -1252.0888900000000        3.9779999999999998E-003  -1252.6970227020311        2.3859991326821709E-007
          66          88  -1261.4111590000000        7.3920000000000001E-003  -1261.7042316445588        2.2866470034014182E-007
          66          89  -1268.2441630000001        9.6100000000000005E-003  -1269.9960899135237        2.1821877214924564E-007
          66          90  -1277.6888409999999        1.2480000000000000E-003  -1278.5662262604321        2.0949686868418042E-007
          66          91  -1284.6557319999999        5.1809999999999998E-003  -1286.4330318515704        2.0087249334084115E-007
          66          92  -1293.7098329999999        2.3700000000000001E-003  -1294.5804656602522        1.9484348081932863E-007
          66          93  -1300.5409900000000        1.5900000000000001E-003  -1302.0361563091433        1.8976284622278229E-007
          66          94  -1309.1179330000000        8.0000000000000004E-004  -1309.7746126062959        1.8817317895921607E-007
          66          95  -1315.5722029999999        8.0500000000000005E-004  -1316.8325031215395        1.8840965351922277E-007
          66          96  -1323.7693270000000        8.0999999999999996E-004  -1324.1750982572050        1.9267224879727605E-007
          66          97  -1330.0402480000000        8.1499999999999997E-004  -1330.8479154561835        1.9926893509149161E-007
          66          98  -1337.6983889999999        8.1999999999999998E-004  -1337.8071910050201        2.0974330458963008E-007
          66          99  -1343.4142780000000        8.2500000000000000E-004  -1344.1071063047648        2.2252716880222979E-007
          66         100  -1350.4577730000001        8.3000000000000001E-004  -1350.6950607065169        2.3851016285956712E-007
          66         101  -1355.8749570000000        6.0287000000000000E-002  -1356.6337205522350        2.5648655007024245E-007
          66         102  -1362.5753410000000       0.13994400000000001       -1362.8618386663286        2.7685935375376926E-007
          66         103  -1367.6842400000000       0.30065100000000000       -1368.4503929640280        2.9889536229764713E-007
          66         104  -1373.7792930000001       0.17000000000000001       -1374.3296736978655        3.2264424463448895E-007
          66         105  -1378.4422930000001       0.34200000000000003       -1379.5788024029830        3.4781707492689976E-007
          66         106  -1384.2692930000001       0.34399999999999997       -1385.1197845596544        3.7418659769268383E-007
          66         107  -1388.3402930000000       0.34599999999999997       -1390.0397225604718        4.0183033181591336E-007
          66         108  -1393.7572929999999       0.52200000000000002       -1395.2525090390964        4.3029279001388555E-007
          67          73  -1106.4967930000000       0.56000000000000005       -1103.7336645053313        3.5309031806757992E-007
          67          74  -1119.6197930000001       0.42299999999999999       -1116.6011822401429        3.4685807704658992E-007
          67          75  -1130.6867930000001       0.42599999999999999       -1128.6554605035565        3.4607506375547533E-007
          67          76  -1143.5137930000001       0.28599999999999998       -1140.9590883470912        3.3921208330342495E-007
          67          77  -1154.1187609999999        8.4960000000000001E-003  -1152.4652391709169        3.3727452440767664E-007
          67          78  -1166.7006030000000        7.3949999999999997E-003  -1164.2251752984457        3.2936070856977292E-007
          67          79  -1176.8901249999999        6.5700000000000003E-003  -1175.2027633253997        3.2604028487799825E-007
          67          80  -1189.4802319999999        4.9979999999999998E-003  -1186.4382212899152        3.1686392357873318E-007
          67          81  -1199.7856850000001        8.3767999999999995E-002  -1196.9058621757915        3.1212078637307816E-007
          67          82  -1211.5123840000001        1.1920000000000000E-002  -1207.6351310641041        3.0163559517080885E-007
          67          83  -1219.8830929999999        1.4100000000000000E-002  -1217.6105491379481        2.9558562842985274E-007
          67          84  -1229.6312190000001        8.3049999999999999E-003  -1227.8510493335205        2.8389063216926577E-007
          67          85  -1237.6844810000000        1.2463999999999999E-002  -1237.3511310708334        2.7679868714483844E-007
          67          86  -1247.1632540000001        5.0489999999999997E-003  -1247.1194659950577        2.6414441407844537E-007
          67          87  -1254.8616669999999        8.1620000000000009E-003  -1256.1603096562367        2.5644584116941977E-007
          67          88  -1264.3332579999999        1.7514999999999999E-002  -1265.4723138242284        2.4327278168465394E-007
          67          89  -1271.8439690000000        6.0060000000000002E-002  -1274.0692755768832        2.3562693176372375E-007
          67          90  -1281.2691450000000        2.3393000000000001E-002  -1282.9400592720456        2.2264364175074268E-007
          67          91  -1288.6952110000000        2.7175999999999999E-002  -1291.1077960858233        2.1601586852933309E-007
          67          92  -1297.9084880000000        3.0209999999999998E-003  -1299.5517869289613        2.0430971914716882E-007
          67          93  -1305.0331130000000        1.5040000000000000E-002  -1307.3042965046748        2.0003918725971396E-007
          67          94  -1313.9189520000000        2.2539999999999999E-003  -1315.3352781679539        1.9114462523048484E-007
          67          95  -1320.8345090000000        3.2399999999999998E-003  -1322.6859361387178        1.9085349042044415E-007
          67          96  -1329.2425770000000        8.1499999999999997E-004  -1330.3170844318745        1.8656009959612423E-007
          67          97  -1335.9171490000001        1.4760000000000001E-003  -1337.2786790523760        1.9169109231955142E-007
          67          98  -1343.9058530000000        9.8999999999999999E-004  -1344.5225955880630        1.9339644496065251E-007
          67          99  -1350.1496270000000        9.9599999999999992E-004  -1351.1073601086543        2.0451742666593639E-007
          67         100  -1357.4300860000001        5.1770000000000002E-003  -1357.9761037353221        2.1254279541322436E-007
          67         101  -1363.2820489999999        3.0072000000000002E-002  -1364.1957466401786        2.2914689940013597E-007
          67         102  -1370.0892850000000        2.0111000000000000E-002  -1370.7008628142596        2.4279758192192860E-007
          67         103  -1375.6021129999999        4.9979999999999997E-002  -1376.5665960870840        2.6383057120748634E-007
          67         104  -1381.9537610000000       0.60003899999999999       -1382.7191443412671        2.8202566675598754E-007
          67         105  -1387.0087930000000       0.17199999999999999       -1388.2417099078432        3.0645889381057788E-007
          67         106  -1392.9987930000000       0.34599999999999997       -1394.0522895586716        3.2820803306057764E-007
          67         107  -1397.3987930000001       0.34799999999999998       -1399.2419840427344        3.5525848686062564E-007
          67         108  -1402.9817929999999       0.34999999999999998       -1404.7207582685380        3.7980597244638727E-007
          67         109  -1407.1287930000001       0.52800000000000002       -1409.5874561858445        4.0892879697625145E-007
          68          74  -1120.5919980000001       0.56799999999999995       -1115.9045140162950        3.5412653162339346E-007
          68          75  -1131.9179979999999       0.42899999999999999       -1128.2901780706829        3.5090153098283953E-007
          68          76  -1145.3079980000000       0.14399999999999999       -1140.9202489610841        3.4678070368881290E-007
          68          77  -1156.0189980000000       0.14499999999999999       -1152.7534111210341        3.4276759991101222E-007
          68          78  -1169.1787500000000        6.7159999999999997E-003  -1164.8354998513801        3.3793763232678045E-007
          68          79  -1179.5358229999999        3.8219999999999997E-002  -1176.1357617506499        3.3274695807960520E-007
          68          80  -1192.4784139999999        1.0212000000000001E-002  -1187.6891185285565        3.2688874365994659E-007
          68          81  -1202.8122930000000        2.8011999999999999E-002  -1198.4751368997504        3.2033373176209433E-007
          68          82  -1214.9732480000000        1.7250000000000001E-002  -1209.5180913647980        3.1331327938614970E-007
          68          83  -1223.4796699999999        1.6459000000000001E-002  -1219.8076350963245        3.0536697696559578E-007
          68          84  -1233.7850460000000        8.8159999999999992E-003  -1230.3576515076422        2.9720270765122578E-007
          68          85  -1241.8245290000000        9.3329999999999993E-003  -1240.1676545829446        2.8797619694922867E-007
          68          86  -1252.0323659999999        4.9280000000000001E-003  -1250.2413830509533        2.7882781926769687E-007
          68          87  -1259.7078180000001        6.0450000000000000E-003  -1259.5879937142752        2.6857219796840213E-007
          68          88  -1269.7816459999999        2.4648000000000000E-002  -1269.2013178051868        2.5875451918909348E-007
          68          89  -1277.0548730000000        2.6533000000000001E-002  -1278.0999442655407        2.4789110212207974E-007
          68          90  -1287.0163060000000        2.5280000000000000E-002  -1287.2680252762580        2.3791799848556952E-007
          68          91  -1294.3449049999999        3.6570000000000001E-003  -1295.7333782320934        2.2710297112353578E-007
          68          92  -1303.9193580000001        2.4320000000000001E-002  -1304.4706964055019        2.1776466712006427E-007
          68          93  -1311.1281019999999        8.8550000000000000E-003  -1312.5168286464350        2.0798578735334182E-007
          68          94  -1320.3323120000000        8.0999999999999996E-004  -1320.8372215722318        2.0043896850298619E-007
          68          95  -1327.2367810000001        4.5640000000000003E-003  -1328.4775648907673        1.9309418418320057E-007
          68          96  -1336.0832780000001        8.1999999999999998E-004  -1336.3942633147237        1.8886375796779950E-007
          68          97  -1342.7334380000000        9.8999999999999999E-004  -1343.6416629398620        1.8565242182729466E-007
          68          98  -1351.2091920000000        1.1620000000000001E-003  -1351.1673241843791        1.8632685486604881E-007
          68          99  -1357.6455800000001        1.1689999999999999E-003  -1358.0340709300617        1.8872951027874032E-007
          68         100  -1365.4169660000000        1.1760000000000000E-003  -1365.1808101108868        1.9528656670044130E-007
          68         101  -1371.4202090000001        1.1830000000000000E-003  -1371.6786704151991        2.0384916419629753E-007
          68         102  -1378.6770280000001        1.5299999999999999E-003  -1378.4580896229186        2.1618515197142762E-007
          68         103  -1384.3585639999999        1.5390000000000000E-003  -1384.5983336386107        2.3038214777882224E-007
          68         104  -1391.1945180000000        3.9560000000000003E-003  -1391.0215492389211        2.4760919862023822E-007
          68         105  -1396.4459979999999       0.17299999999999999       -1396.8149771219325        2.6639994934747153E-007
          68         106  -1402.7799980000000       0.34799999999999998       -1402.8926453154477        2.8746537667321467E-007
          68         107  -1407.5189980000000       0.34999999999999998       -1408.3496118455951        3.0983733768041813E-007
          68         108  -1413.6279979999999       0.35199999999999998       -1414.0919526160064        3.3387028474226591E-007
          68         109  -1417.9449979999999       0.53100000000000003       -1419.2223902726660        3.5904055483560273E-007
          68         110  -1423.4659979999999       0.53400000000000003       -1424.6392098412464        3.8541112562719779E-007
          69          75  -1130.1749050000001       0.43200000000000000       -1126.8915650467000        3.6232019794655096E-007
          69          76  -1143.5359050000000       0.14499999999999999       -1139.8492277226280        3.5543506961044904E-007
          69          77  -1155.0749049999999       0.14599999999999999       -1152.0105305544716        3.5388885579870117E-007
          69          78  -1168.1070040000000        6.9090000000000002E-003  -1164.4159469109318        3.4671522075482298E-007
          69          79  -1178.9689049999999        1.0212000000000001E-002  -1176.0400388273370        3.4434772693464172E-007
          69          80  -1192.2269050000000       0.14899999999999999       -1187.9124943509698        3.3642275507661580E-007
          69          81  -1202.7809050000001       0.14999999999999999       -1199.0180717323533        3.3293845620216254E-007
          69          82  -1215.1905690000001        1.9479000000000000E-002  -1210.3759352560203        3.2399308856725363E-007
          69          83  -1224.2094810000001        5.3960000000000001E-002  -1220.9808101443391        3.1927547474969058E-007
          69          84  -1234.5338380000001        1.1934000000000000E-002  -1231.8415884656920        3.0919670604361701E-007
          69          85  -1243.0589370000000        1.4475999999999999E-002  -1241.9627409749912        3.0327609290434517E-007
          69          86  -1253.3290300000001        9.9200000000000000E-003  -1252.3431295836635        2.9208479763992004E-007
          69          87  -1261.6089730000001        1.4352000000000000E-002  -1261.9967565973368        2.8512551720293708E-007
          69          88  -1271.5551009999999        2.7945999999999999E-002  -1271.9126868320559        2.7297378359247864E-007
          69          89  -1279.6203470000000        2.5280000000000000E-002  -1281.1142472916849        2.6528343740345760E-007
          69          90  -1289.5587909999999        2.7983999999999998E-002  -1290.5809302185396        2.5247631284575113E-007
          69          91  -1297.3617850000001        3.4240000000000000E-002  -1299.3451872808130        2.4454106338394954E-007
          69          92  -1307.0297949999999        2.8014000000000001E-002  -1308.3771545569823        2.3158995956406199E-007
          69          93  -1314.6801610000000        2.6082000000000001E-002  -1316.7182148697675        2.2413874701964487E-007
          69          94  -1324.0024820000001        5.5420000000000001E-003  -1325.3293568328611        2.1185078392088537E-007
          69          95  -1331.2490769999999        2.4435999999999999E-002  -1333.2607071586908        2.0593536388800601E-007
          69          96  -1340.3459949999999        1.6500000000000000E-003  -1341.4643083601613        1.9551351403375362E-007
          69          97  -1347.3759410000000        1.1620000000000000E-002  -1348.9988497548791        1.9253248931827874E-007
          69          98  -1356.1025999999999        1.3359999999999999E-003  -1356.8076221364545        1.8556666509341329E-007
          69          99  -1362.9431770000001        1.6800000000000001E-003  -1363.9577018723273        1.8705618788548091E-007
          69         100  -1370.9768420000000        8.4500000000000005E-004  -1371.3838157668467        1.8517090074785478E-007
          69         101  -1377.5687949999999        8.4999999999999995E-004  -1378.1612571728044        1.9223350328602267E-007
          69         102  -1385.0546079999999        1.0260000000000000E-003  -1385.2163702950129        1.9638351075553953E-007
          69         103  -1391.2899570000000        5.5040000000000002E-003  -1391.6325006717082        2.0913694685140249E-007
          69         104  -1398.2430039999999        4.3249999999999999E-003  -1398.3277852502540        2.1919154917946021E-007
          69         105  -1403.9226130000000        4.4718000000000001E-002  -1404.3934620040638        2.3688220525568906E-007
          69         106  -1410.4399550000001        5.0049999999999997E-002  -1410.7396301930467        2.5196707216280774E-007
          69         107  -1415.5722009999999        9.9968000000000001E-002  -1416.4652653209107        2.7355876738128627E-007
          69         108  -1421.8259049999999       0.35399999999999998       -1422.4725930176307        2.9264701960189780E-007
          69         109  -1426.4789049999999       0.35599999999999998       -1427.8681760635307        3.1723979969911835E-007
          69         110  -1431.9889049999999       0.53700000000000003       -1433.5465252485023        3.3947025606296783E-007
          69         111  -1436.3909050000000       0.54000000000000004       -1438.6216448423370        3.6640658061199871E-007
          69         112  -1441.6579050000000       0.54300000000000004       -1443.9804845480505        3.9114194802690020E-007
          70          78  -1169.7055089999999       0.44400000000000001       -1164.0033791077317        3.5564361160410363E-007
          70          79  -1180.7405090000000       0.29799999999999999       -1175.9472034177625        3.5110250363724066E-007
          70          80  -1194.2175090000001       0.29999999999999999       -1188.1347644458283        3.4585973317416769E-007
          70          81  -1205.1645140000001       0.30048999999999998       -1199.5559498126070        3.4043898878597710E-007
          70          82  -1217.9637809999999       0.14971999999999999       -1211.2248717585758        3.3444185040041954E-007
          70          83  -1226.9835089999999       0.15300000000000000       -1222.1412676432997        3.2789421878525265E-007
          70          84  -1237.7681150000001        1.7247999999999999E-002  -1233.3090942820677        3.2094700009128140E-007
          70          85  -1246.4100739999999        1.6584999999999999E-002  -1243.7377214323933        3.1317634859859791E-007
          70          86  -1257.2444250000001        9.3600000000000003E-003  -1254.4211883013388        3.0522646019697567E-007
          70          87  -1265.4719279999999        1.0990000000000000E-002  -1264.3782869715913        2.9626485884140042E-007
          70          88  -1276.1315830000001        8.0579999999999992E-003  -1274.5933680719752        2.8738819803641687E-007
          70          89  -1284.0312750000001        1.7808000000000001E-002  -1284.0944428882995        2.7739067319804676E-007
          70          90  -1294.4266290000000        7.1999999999999998E-003  -1293.8563941585719        2.6779579268460944E-007
          70          91  -1302.1746459999999        1.5295000000000000E-002  -1302.9162558995961        2.5705669058370238E-007
          70          92  -1312.2330390000000        1.5389999999999999E-002  -1312.2396557193038        2.4711246909053226E-007
          70          93  -1319.7770029999999        1.5322000000000001E-002  -1320.8724602581563        2.3610945057971025E-007
          70          94  -1329.5666530000001        1.5415999999999999E-002  -1329.7712472176495        2.2640181175423529E-007
          70          95  -1336.9159440000001        2.6564999999999998E-002  -1337.9905318489605        2.1587249906159282E-007
          70          96  -1346.2876950000000        7.1380000000000002E-003  -1346.4780399989663        2.0728770258311810E-007
          70          97  -1353.3537440000000        4.0080000000000003E-003  -1354.2967573544995        1.9832470239347738E-007
          70          98  -1362.4163730000000        1.1760000000000000E-003  -1362.3857491306253        1.9211616975857110E-007
          70          99  -1369.2834170000001        1.1830000000000000E-003  -1369.8162988692022        1.8619477078483063E-007
          70         100  -1377.7410390000000        9.9999999999999995E-007  -1377.5189958693063        1.8388983753935578E-007
          70         101  -1384.3553310000000        9.9999999999999995E-007  -1384.5732543104743        1.8262317774374661E-007
          70         102  -1392.3752970000000        9.9999999999999995E-007  -1391.9013660873843        1.8557162363777676E-007
          70         103  -1398.7423799999999        9.9999999999999995E-007  -1398.5907139436367        1.9008057528796872E-007
          70         104  -1406.2068870000001        9.9999999999999995E-007  -1405.5554649617548        1.9880480025460911E-007
          70         105  -1412.0293839999999        9.9999999999999995E-007  -1411.8908133108921        2.0917787541120376E-007
          70         106  -1418.8964690000000        9.9999999999999995E-007  -1418.5029682026009        2.2320718800496199E-007
          70         107  -1424.4627300000000        1.7699999999999999E-004  -1424.4947828298548        2.3867824734145646E-007
          70         108  -1431.2432070000000        9.9679999999999994E-003  -1430.7646700762227        2.5703765693685830E-007
          70         109  -1436.0925090000001       0.17899999999999999       -1436.4229943049288        2.7658123781018706E-007
          70         110  -1442.3175090000000       0.35999999999999999       -1442.3605284548603        2.9830977604308672E-007
          70         111  -1446.8935090000000       0.36199999999999999       -1447.6950045746414        3.2103277565721203E-007
          70         112  -1452.7055089999999       0.36399999999999999       -1453.3097071072345        3.4538742010596441E-007
          70         113  -1457.0295090000000       0.36599999999999999       -1458.3295964997369        3.7062589641475293E-007
          70         114  -1462.6015090000001       0.55200000000000005       -1463.6306154260792        3.9708143638992683E-007
          70         115  -1466.4825089999999       0.55500000000000005       -1468.3448174801965        4.2436694257825659E-007
          71          79  -1179.3538070000000       0.29999999999999999       -1174.8438953000095        3.6365210451068782E-007
          71          80  -1192.9568070000000       0.30199999999999999       -1187.3476787660859        3.5597523773827203E-007
          71          81  -1204.3558069999999       0.15200000000000000       -1199.0855715727009        3.5298676012153264E-007
          71          82  -1217.3415170000001       0.15009300000000000       -1211.0666921157681        3.4484565321686746E-007
          71          83  -1226.8298070000001       0.15400000000000000       -1222.2957321184654        3.4100800878003993E-007
          71          84  -1237.6563870000000        1.9220000000000001E-002  -1233.7717692604647        3.3208928419234715E-007
          71          85  -1246.8821510000000        5.4132000000000000E-002  -1244.5090165691875        3.2722272207718706E-007
          71          86  -1257.6945760000001        1.2089000000000001E-002  -1255.4967446841470        3.1735824436667819E-007
          71          87  -1266.5375509999999        1.5167999999999999E-002  -1265.7584816772578        3.1142093566695477E-007
          71          88  -1277.1052070000001        3.7683000000000001E-002  -1276.2739162413732        3.0056657906765705E-007
          71          89  -1285.7378870000000        5.6800000000000003E-002  -1286.0756920108147        2.9363935994228797E-007
          71          90  -1296.1015480000001        2.8014000000000001E-002  -1296.1341326742759        2.8186761668721229E-007
          71          91  -1304.4423650000001        7.5006000000000003E-002  -1305.4908044328618        2.7415543302339194E-007
          71          92  -1314.4732990000000        2.7872999999999998E-002  -1315.1068751666526        2.6166622083477647E-007
          71          93  -1322.3956630000000        2.7879999999999999E-002  -1324.0326468582282        2.5352013433904280E-007
          71          94  -1332.2667320000000        2.6564999999999998E-002  -1333.2203334062604        2.4067607088942207E-007
          71          95  -1339.9168569999999        2.9880000000000000E-002  -1341.7287917378283        2.3264056900183028E-007
          71          96  -1349.4683140000000        3.1730000000000001E-002  -1350.5014765841972        2.2003408239503616E-007
          71          97  -1357.1063030000000        3.9312000000000000E-002  -1358.6056246796559        2.1291942220621877E-007
          71          98  -1366.1944220000000        3.2109999999999999E-003  -1366.9761197222663        2.0146901648412506E-007
          71          99  -1373.4873669999999        1.6830000000000001E-002  -1374.6884085798595        1.9641993873201087E-007
          71         100  -1382.0808380000001        1.8810000000000001E-003  -1382.6689856849946        1.8744323539720567E-007
          71         101  -1389.0597110000001        2.4080000000000000E-003  -1390.0013436047695        1.8589609892124859E-007
          71         102  -1397.2759970000000        1.5570000000000000E-003  -1397.6037632020805        1.8099213810353253E-007
          71         103  -1404.0366289999999        1.5659999999999999E-003  -1404.5676233353488        1.8433158606833954E-007
          71         104  -1411.7033070000000        1.2250000000000000E-003  -1411.8031611991314        1.8487376167354286E-007
          71         105  -1417.9913270000000        1.2320000000000000E-003  -1418.4094873590327        1.9381452581669280E-007
          71         106  -1425.0641029999999        1.2390000000000001E-003  -1425.2889597093383        2.0029439173483017E-007
          71         107  -1431.0894189999999        2.3140000000000001E-003  -1431.5482705698951        2.1456091519089184E-007
          71         108  -1437.8818739999999        5.1910000000000003E-003  -1438.0820576158521        2.2648759040098691E-007
          71         109  -1443.5706470000000        7.0739999999999997E-002  -1444.0044494163246        2.4517634369026303E-007
          71         110  -1449.7629560000000       0.12579499999999999       -1450.2025174539351        2.6158680175211194E-007
          71         111  -1454.8758069999999       0.18200000000000000       -1455.7976853156663        2.8372012680147807E-007
          71         112  -1460.8244030000001        8.0154000000000003E-002  -1461.6696074831484        3.0366768689874747E-007
          71         113  -1465.5318070000001       0.36799999999999999       -1466.9468654373695        3.2846675035872289E-007
          71         114  -1471.0938070000000       0.37000000000000000       -1472.5018412227816        3.5120831303651967E-007
          71         115  -1475.5138070000000       0.37200000000000000       -1477.4701410398959        3.7812175081561437E-007
          71         116  -1481.0178069999999       0.37400000000000000       -1482.7170146281703        4.0312036151157795E-007
          71         117  -1485.1798070000000       0.56399999999999995       -1487.3849635318422        4.3177068040528926E-007
          72          81  -1205.5357950000000       0.30599999999999999       -1198.6178618830968        3.6137693245311542E-007
          72          82  -1218.9617949999999       0.30800000000000000       -1210.9073653379021        3.5553175204206038E-007
          72          83  -1228.4297950000000       0.31000000000000000       -1222.4452730678779        3.4969131957437921E-007
          72          84  -1240.2031950000001       0.14976000000000000       -1234.2258377488881        3.4335778473869519E-007
          72          85  -1249.3097949999999       0.15700000000000000       -1245.2680599697223        3.3662987751793168E-007
          72          86  -1260.6314030000001        1.7538000000000002E-002  -1256.5564940474035        3.2956360097230227E-007
          72          87  -1269.4528350000001        1.6854000000000001E-002  -1267.1193502777608        3.2179502147124765E-007
          72          88  -1280.6105950000001        9.5999999999999992E-003  -1277.9317058655054        3.1388466130477550E-007
          72          89  -1289.0576320000000        2.2540000000000001E-002  -1288.0307848810228        3.0504141965419366E-007
          72          90  -1299.9832349999999        8.9099999999999995E-003  -1298.3824006984210        2.9629353201660541E-007
          72          91  -1308.1492310000001        2.4775999999999999E-002  -1308.0326015583501        2.8645196196339452E-007
          72          92  -1318.7752909999999        1.5744000000000001E-002  -1317.9381427137987        2.7698953223332564E-007
          72          93  -1326.6636750000000        2.7885000000000000E-002  -1327.1537130320605        2.6634360317598029E-007
          72          94  -1336.9585030000001        2.7888000000000000E-002  -1336.6272081502777        2.5642251420724385E-007
          72          95  -1344.6385230000001        2.7889000000000001E-002  -1345.4217798255474        2.4531262269474923E-007
          72          96  -1354.6026990000000        2.7888000000000000E-002  -1354.4766557255439        2.3536176930552428E-007
          72          97  -1362.0302770000001        2.7885000000000000E-002  -1362.8632783260377        2.2433184848892632E-007
          72          98  -1371.6385450000000        2.7879999999999999E-002  -1371.5123924370287        2.1502123985062029E-007
          72          99  -1378.8874229999999        2.8899000000000001E-002  -1379.5035644185741        2.0490539667985710E-007
          72         100  -1387.9295910000001        2.4424000000000001E-002  -1387.7592351050439        1.9722941613510265E-007
          72         101  -1395.0105630000000        2.8025999999999999E-002  -1395.3669330255850        1.8923456206285520E-007
          72         102  -1403.5145370000000        2.2620000000000001E-003  -1403.2409679780183        1.8453551530964379E-007
          72         103  -1410.2229700000000        2.2750000000000001E-003  -1410.4766738577648        1.8019005329260958E-007
          72         104  -1418.3889790000001        1.4080000000000000E-003  -1417.9803966922502        1.7994069323118518E-007
          72         105  -1424.7645900000000        1.4159999999999999E-003  -1424.8551236560816        1.8069669797352541E-007
          72         106  -1432.3904709999999        1.4239999999999999E-003  -1431.9993988539752        1.8592863933551071E-007
          72         107  -1438.4895289999999        1.4319999999999999E-003  -1438.5237151812735        1.9249609358020436E-007
          72         108  -1445.8771950000000        1.4400000000000001E-003  -1445.3189714891819        2.0328359572416912E-007
          72         109  -1451.5721570000001        1.4480000000000001E-003  -1451.5030231859307        2.1535281475697288E-007
          72         110  -1458.2901290000000        6.1879999999999999E-003  -1457.9592755864037        2.3095549812846387E-007
          72         111  -1463.5947360000000        3.0012000000000000E-002  -1463.8128075849693        2.4761385770477916E-007
          72         112  -1469.8826429999999        3.9744000000000002E-002  -1469.9396779392957        2.6704097620773492E-007
          72         113  -1474.7742450000001        6.4195000000000002E-002  -1475.4720540227845        2.8731692673664176E-007
          72         114  -1480.9499670000000        5.1150000000000001E-002  -1481.2787904791046        3.0971106656052303E-007
          72         115  -1485.4917949999999       0.37400000000000000       -1486.4990120194136        3.3282528555572555E-007
          72         116  -1491.5577949999999       0.37600000000000000       -1491.9945072719586        3.5755703923308058E-007
          72         117  -1495.9027950000000       0.37800000000000000       -1496.9112308635656        3.8294746834743682E-007
          72         118  -1501.9197950000000       0.38000000000000000       -1502.1040393420228        4.0957993775555696E-007
          73          82  -1217.4104680000000       0.31000000000000000       -1209.7582328546325        3.6734833856956901E-007
          73          83  -1227.4514680000000       0.31200000000000000       -1221.6060554924354        3.6356663118934122E-007
          73          84  -1239.2542189999999       0.15009200000000000       -1233.6922328283179        3.5502260663829347E-007
          73          85  -1248.8814680000000       0.15800000000000000       -1245.0404992425417        3.5065186336219183E-007
          73          86  -1260.2427430000000        1.9716000000000001E-002  -1256.6307449974624        3.4156649018735488E-007
          73          87  -1269.6986680000000        5.4239999999999997E-002  -1267.4958106946799        3.3637749432670274E-007
          73          88  -1280.7252400000000        2.4310999999999999E-002  -1278.6062125198357        3.2653907542428695E-007
          73          89  -1289.7977380000000        5.2164000000000002E-002  -1289.0037048280014        3.2043049133400579E-007
          73          90  -1300.6235380000001        3.8142000000000002E-002  -1299.6496394332491        3.0974156737542595E-007
          73          91  -1309.4429760000000        2.7879999999999999E-002  -1309.5944981509881        3.0272485456469683E-007
